date,tournament,home_team,away_team,home_goals,away_goals,goal_diff,home_win,overall_diff,age_diff,balance_diff,player_pool_diff,rank_advantage,points_diff
2019-09-21,African Nations Championship qualification,Algeria,Morocco,0,0,0,0,1.2935222672064697,1.7746288798920382,-0.12656382591858684,-21.0,-32.0,-195.30999999999995
2019-09-21,African Nations Championship qualification,Tunisia,Libya,1,0,1,1,0.5645161290322562,3.161290322580644,-2.145466165833036,29.0,76.0,328.3299999999999
2019-09-21,African Nations Championship qualification,Senegal,Guinea,1,0,1,1,-0.45767441860465397,0.40651162790697626,-0.23655341784487494,104.0,58.0,298.53999999999996
2019-09-22,African Nations Championship qualification,Ghana,Burkina Faso,0,1,-1,0,-1.7393162393162385,-1.4902319902319903,-0.8103229165851955,103.0,3.0,6.089999999999918
2019-10-09,Friendly,Germany,Argentina,2,2,0,0,-1.864925915825836,-1.7300109080992634,0.3573274008502709,175.0,-12.0,-181.23000000000002
2019-10-10,UEFA Euro qualification,Netherlands,Northern Ireland,3,1,2,1,5.5838618745595525,-1.5301675069116953,-0.8274742672956874,343.0,67.0,417.18000000000006
2019-10-10,UEFA Euro qualification,Croatia,Hungary,3,0,3,1,0.6139350359533893,-1.1264567319613192,2.6934346808619454,72.0,19.0,182.53999999999996
2019-10-10,UEFA Euro qualification,Slovakia,Wales,1,1,0,0,2.506097560975604,0.698170731707318,-0.6742797093963082,-59.0,-14.0,-42.330000000000155
2019-10-10,UEFA Euro qualification,Latvia,Poland,0,3,-3,0,3.3721916066129722,2.9114031369224236,-2.1832227641455866,-330.0,-109.0,-427.54999999999995
2019-10-10,Friendly,Brazil,Senegal,1,1,0,0,2.5929946156489905,2.1616164509107563,-1.0939245543274305,683.0,14.0,162.26999999999998
2019-10-10,Friendly,Serbia,Paraguay,1,0,1,1,0.7769423558897159,-0.6879154407758534,0.10100867822268889,64.0,30.0,110.10000000000014
2019-10-10,CONCACAF Nations League,Haiti,Costa Rica,1,1,0,0,-6.369458128078826,-1.7733990147783238,1.032329321640355,-15.0,-36.0,-195.23000000000002
2019-10-11,UEFA Euro qualification,Czech Republic,England,2,1,1,1,7.108143541474071,2.5872174132280037,-1.6227949195308726,-1557.0,-28.0,-309.3599999999999
2019-10-11,UEFA Euro qualification,Portugal,Luxembourg,3,0,3,1,4.599455040871931,2.13658038147139,2.2961468784210197,359.0,76.0,464.70000000000005
2019-10-11,UEFA Euro qualification,Iceland,France,0,1,-1,0,-1.1919589458656503,1.0442759578654943,-1.2750393886625515,-925.0,-69.0,-501.43000000000006
2019-10-11,Friendly,Morocco,Libya,1,1,0,0,2.1538461538461604,0.76923076923077,-0.5289415322151552,76.0,103.0,503.71000000000004
2019-10-11,Friendly,Uruguay,Peru,1,0,1,1,0.7437908496732035,0.15751633986928226,0.6013338903552423,123.0,31.0,223.47000000000003
2019-10-11,CONCACAF Nations League,Bermuda,Mexico,1,5,-4,0,-2.3972222222222257,2.072222222222223,-0.08508968778068571,-356.0,-154.0,-663.9599999999999
2019-10-12,UEFA Euro qualification,Denmark,Switzerland,1,0,1,1,-0.5190776253442166,0.30836785829467317,-0.5472175272525845,113.0,-6.0,-46.57999999999993
2019-10-12,UEFA Euro qualification,Norway,Spain,1,1,0,0,-6.900116996289711,-1.1849454950534444,-0.21151553456037497,-686.0,-47.0,-369.19000000000005
2019-10-12,Friendly,Tunisia,Cameroon,0,0,0,0,0.41335333833458776,2.5915228807201807,-2.610108371645638,-55.0,10.0,35.58999999999992
2019-10-13,UEFA Euro qualification,Belarus,Netherlands,1,2,-1,0,2.717171717171709,5.5275835275835306,-2.304191861701171,-420.0,-92.0,-538.73
2019-10-13,UEFA Euro qualification,Estonia,Germany,0,3,-3,0,-1.150877192982449,2.7973684210526315,-2.2872071256352475,-1132.0,-110.0,-539.55
2019-10-13,UEFA Euro qualification,Wales,Croatia,1,1,0,0,-4.829492056388446,-0.05482210785410757,-0.8799512650203791,14.0,-18.0,-179.90999999999985
2019-10-13,UEFA Euro qualification,Kazakhstan,Belgium,0,2,-2,0,-2.095588235294116,2.1066176470588225,-5.333770320004354,-269.0,-103.0,-578.8200000000002
2019-10-13,Friendly,Brazil,Nigeria,1,1,0,0,4.133415435139582,3.787493158182812,-0.541028860305536,686.0,34.0,286.67999999999984
2019-10-13,Friendly,Ecuador,Argentina,1,6,-5,0,2.7477104047052308,1.1214115670074207,-1.7614981751105026,-928.0,-26.0,-336.80999999999995
2019-10-14,UEFA Euro qualification,Bulgaria,England,0,6,-6,0,4.051273470905379,3.534913552704964,-1.7706515193845354,-1597.0,-78.0,-516.76
2019-10-14,UEFA Euro qualification,Lithuania,Serbia,1,2,-1,0,-6.360275689223059,-0.9135338345864668,1.2830658097995897,-121.0,-103.0,-406.24
2019-10-14,UEFA Euro qualification,Ukraine,Portugal,2,1,1,1,-0.5586387143413134,0.7588277817939151,0.03762385532152468,-318.0,-17.0,-174.18000000000006
2019-10-14,UEFA Euro qualification,France,Turkey,1,1,0,0,0.0732401492631709,-0.49217844116964926,1.0327056613716188,687.0,40.0,379.78
2019-10-15,UEFA Euro qualification,Switzerland,Republic of Ireland,2,0,2,1,3.7539856526795745,-0.6348534905980792,1.1288044554001706,-184.0,43.0,250.26
2019-10-15,UEFA Euro qualification,Sweden,Spain,1,1,0,0,-5.42828647011136,-0.0924073046891678,0.09716651112758345,-651.0,-26.0,-313.48
2019-10-15,Friendly,Denmark,Luxembourg,4,0,4,1,-2.690751445086704,1.2391618497109818,3.933933034644748,338.0,63.0,330.78999999999996
2019-10-15,Friendly,Morocco,Gabon,2,3,-1,0,-0.8461538461538396,-0.73076923076923,-1.4200727570739629,66.0,69.0,380.99
2019-10-15,Friendly,Peru,Uruguay,1,1,0,0,-0.7437908496732035,-0.15751633986928226,-0.6013338903552423,-123.0,-31.0,-223.47000000000003
2019-10-15,CONCACAF Nations League,Mexico,Panama,3,1,2,1,-0.040277777777774304,-0.8847222222222229,2.5153063123907247,344.0,18.0,132.55999999999995
2019-10-15,FIFA World Cup qualification,Palestine,Saudi Arabia,0,0,0,0,2.1618541033434653,-0.2522796352583576,-0.07584678476744333,-325.0,-40.0,-200.04999999999995
2019-10-19,African Nations Championship qualification,Morocco,Algeria,3,0,3,1,-1.2935222672064697,-1.7746288798920382,0.12656382591858684,21.0,32.0,195.30999999999995
2019-10-20,African Nations Championship qualification,Libya,Tunisia,1,2,-1,0,-0.5645161290322562,-3.161290322580644,2.145466165833036,-29.0,-76.0,-328.3299999999999
2019-10-20,African Nations Championship qualification,Guinea,Senegal,1,0,1,1,0.45767441860465397,-0.40651162790697626,0.23655341784487494,-104.0,-58.0,-298.53999999999996
2019-10-20,African Nations Championship qualification,Burkina Faso,Ghana,0,0,0,0,1.7393162393162385,1.4902319902319903,0.8103229165851955,-103.0,-3.0,-6.089999999999918
2019-11-13,African Cup of Nations qualification,Senegal,Congo,2,0,2,1,3.2114164904862577,0.3646934460887934,-0.22967297331397152,107.0,99.0,460.6099999999999
2019-11-14,African Cup of Nations qualification,Ghana,South Africa,2,0,2,1,-0.5769785769785756,-2.496725496725496,1.2293608772724642,40.0,-7.0,-33.90000000000009
2019-11-14,UEFA Euro qualification,England,Montenegro,7,0,7,1,-5.33006134969326,-1.0003680981595124,1.2883495940622387,1605.0,69.0,467.24
2019-11-14,UEFA Euro qualification,Portugal,Lithuania,6,0,6,1,6.516121707538602,0.76158038147139,-0.8122397506534851,355.0,127.0,640.77
2019-11-14,UEFA Euro qualification,Serbia,Luxembourg,3,2,1,1,4.443609022556387,2.2885338345864668,1.825320819274915,125.0,52.0,230.17000000000007
2019-11-14,UEFA Euro qualification,France,Moldova,2,1,1,1,-2.380368098159508,-1.8650306748466257,0.5892938436031834,972.0,150.0,821.1600000000001
2019-11-14,FIFA World Cup qualification,Uzbekistan,Saudi Arabia,2,3,-1,0,7.311854103343471,2.347720364741644,1.7818223419989918,-324.0,-5.0,-33.88999999999987
2019-11-15,African Cup of Nations qualification,Morocco,Mauritania,0,0,0,0,3.1538461538461604,-0.23076923076922995,0.8852720301579398,76.0,98.0,491.94000000000005
2019-11-15,African Cup of Nations qualification,Tunisia,Libya,4,1,3,1,0.5645161290322562,3.161290322580644,-2.145466165833036,29.0,76.0,328.3299999999999
2019-11-15,UEFA Euro qualification,Denmark,Gibraltar,6,0,6,1,-0.690751445086704,-5.635838150289018,7.519618862647928,344.0,177.0,771.38
2019-11-15,UEFA Euro qualification,Switzerland,Georgia,1,0,1,1,-3.1394157552263593,-0.2667866537449832,2.8997361652887657,202.0,55.0,292.6899999999998
2019-11-15,UEFA Euro qualification,Spain,Malta,7,0,7,1,7.93915603532875,0.5453058554138046,5.43924513219404,1016.0,169.0,865.0500000000001
2019-11-15,Superclasico de las Americas,Brazil,Argentina,0,1,-1,0,3.1295170882360566,1.2754855917711012,-1.1968993147023017,-153.0,-4.0,-81.6400000000001
2019-11-15,CONCACAF Nations League,Panama,Mexico,0,3,-3,0,0.040277777777774304,0.8847222222222229,-2.5153063123907247,-344.0,-18.0,-132.55999999999995
2019-11-15,Friendly,Hungary,Uruguay,1,2,-1,0,-1.0176647235470853,-0.01607489842783849,-1.0097053651021977,-116.0,-20.0,-194.3800000000001
2019-11-16,UEFA Euro qualification,Northern Ireland,Netherlands,0,0,0,0,-5.5838618745595525,1.5301675069116953,0.8274742672956874,-343.0,-67.0,-417.18000000000006
2019-11-16,UEFA Euro qualification,Germany,Belarus,4,0,4,1,-4.876900584795322,-5.352923976608189,3.044236367461809,1131.0,86.0,466.24
2019-11-16,UEFA Euro qualification,Croatia,Slovakia,3,1,2,1,2.323394495412842,-0.6433486238532105,1.5542309744166873,45.0,32.0,222.24
2019-11-16,UEFA Euro qualification,Azerbaijan,Wales,0,2,-2,0,0.041811846689896015,0.07317073170731803,-2.5295533585922385,-116.0,-81.0,-341.52
2019-11-16,UEFA Euro qualification,Israel,Poland,1,2,-1,0,7.110286844708213,1.6018793273986134,-2.548678378327388,-325.0,-50.0,-210.99
2019-11-16,UEFA Euro qualification,Russia,Belgium,1,4,-3,0,-1.625,1.338643790849673,-0.5654169366697523,34.0,-27.0,-265.8600000000001
2019-11-17,UEFA Euro qualification,Kosovo,England,0,4,-4,0,3.273811349693254,0.017868098159510737,-1.3142605837869379,-1598.0,-102.0,-609.0999999999999
2019-11-17,UEFA Euro qualification,Luxembourg,Portugal,0,2,-2,0,-4.599455040871931,-2.13658038147139,-2.2961468784210197,-359.0,-76.0,-464.70000000000005
2019-11-17,UEFA Euro qualification,Serbia,Ukraine,2,2,0,0,0.40279269602577017,-0.6068743286788383,-0.5084499144676293,84.0,-7.0,-60.34999999999991
2019-11-17,UEFA Euro qualification,Albania,France,0,2,-2,0,-1.0291557113643108,0.05074496056091249,0.02620243359656449,-943.0,-64.0,-479.4200000000001
2019-11-17,CONCACAF Nations League,Costa Rica,Haiti,1,1,0,0,6.369458128078826,1.7733990147783238,-1.032329321640355,15.0,36.0,195.23000000000002
2019-11-18,UEFA Euro qualification,Republic of Ireland,Denmark,1,1,0,0,-3.234908027335358,0.326485632303406,-0.5815869281475861,71.0,-37.0,-203.68000000000006
2019-11-18,UEFA Euro qualification,Gibraltar,Switzerland,1,6,-5,0,0.1716738197424874,5.944206008583691,-8.066836389900512,-231.0,-183.0,-817.9599999999999
2019-11-18,UEFA Euro qualification,Spain,Romania,5,0,5,1,1.2103424760067156,-1.5168410372415622,1.1061005319877575,960.0,42.0,360.97
2019-11-18,Friendly,Argentina,Uruguay,2,2,0,0,-1.7113210741982527,-0.1915405194893154,0.5630651079923616,812.0,10.0,154.0999999999999
2019-11-19,African Cup of Nations qualification,Equatorial Guinea,Tunisia,0,1,-1,0,-0.7311827956989276,-1.6612903225806441,0.10199893409268057,-25.0,-47.0,-233.55999999999995
2019-11-19,UEFA Euro qualification,Germany,Northern Ireland,6,1,5,1,3.4241330069359392,-1.3555079559363534,-0.08742976153504944,1054.0,61.0,344.69000000000005
2019-11-19,UEFA Euro qualification,Netherlands,Estonia,5,0,5,1,3.3106060606060623,-2.9720279720279734,1.5471626198746096,421.0,116.0,612.04
2019-11-19,UEFA Euro qualification,Wales,Hungary,2,0,2,1,-4.215557020435057,-1.1812788398154268,1.8134834158415662,86.0,1.0,2.630000000000109
2019-11-19,Kirin Challenge Cup,Japan,Venezuela,1,4,-3,0,-6.766294577532513,1.7807182574522322,0.9943338745624821,418.0,19.0,127.34999999999991
2019-11-19,UEFA Euro qualification,Poland,Slovenia,3,2,1,1,-4.205158639580006,-1.1685459940652798,0.009350544101930147,272.0,24.0,66.47000000000003
2019-11-19,UEFA Euro qualification,Belgium,Cyprus,6,1,5,1,5.641042780748663,1.8933823529411775,0.3143168318240068,261.0,121.0,635.6600000000001
2019-11-19,CONCACAF Nations League,Mexico,Bermuda,2,1,1,1,2.3972222222222257,-2.072222222222223,0.08508968778068571,356.0,154.0,663.9599999999999
2019-11-19,Friendly,Croatia,Georgia,2,1,1,1,2.10565255992897,0.6590707309854977,2.4738062831005045,78.0,58.0,339.89999999999986
2019-11-19,Friendly,Ecuador,Colombia,0,1,-1,0,4.836148648648646,1.6655405405405403,-1.3769709495553384,-555.0,-18.0,-196.87999999999988
2019-11-19,Friendly,Saudi Arabia,Paraguay,0,0,0,0,-8.578520770010137,-0.8491696401039626,0.4447571615123129,260.0,6.0,34.5
2019-11-19,FIFA World Cup qualification,Afghanistan,Qatar,0,1,-1,0,-7.999999999999993,0.33333333333333215,3.0042394332169597,-3.0,-117.0,-469.69000000000005
2019-11-26,Gulf Cup,Qatar,Iraq,1,2,-1,0,-3.444444444444443,-4.333333333333332,-1.4266109267813953,-3.0,21.0,70.99000000000001
2019-11-27,Gulf Cup,Saudi Arabia,Kuwait,1,3,-2,0,-4.911854103343465,-2.2477203647416424,-1.3163126812977568,327.0,80.0,332.8799999999999
2019-12-05,Gulf Cup,Qatar,Saudi Arabia,0,1,-1,0,3.245187436676794,-3.5856129685916898,-3.2514240164985755,-323.0,22.0,72.75999999999999
2019-12-10,EAFF Championship,China PR,Japan,1,2,-1,0,5.32707889125799,0.7349680170575716,-1.0022619314240613,-439.0,-69.0,-361.29999999999995
2020-01-15,Friendly,Canada,Iceland,0,1,-1,0,-2.0397941680960656,-0.38833619210977943,-0.6953054026020116,2.0,31.0,141.18000000000006
2020-09-03,UEFA Nations League,Germany,Spain,1,1,0,0,-4.038278842346301,-1.009340943133104,0.4383245686010957,121.0,-10.0,-149.6500000000001
2020-09-03,UEFA Nations League,Ukraine,Switzerland,2,1,1,1,6.212490146273105,1.9646141718489964,-2.1473798281547882,-184.0,-10.0,-86.84999999999991
2020-09-03,UEFA Nations League,Russia,Serbia,3,1,2,1,-3.9730207872622714,-0.18150769079561613,1.357346736056507,173.0,-1.0,-0.3200000000001637
2020-09-03,UEFA Nations League,Finland,Wales,0,1,-1,0,0.06254917387883552,-0.10424862313139016,-0.14852603782143436,-61.0,-33.0,-128.0
2020-09-04,UEFA Nations League,Netherlands,Poland,1,0,1,1,4.004226238647604,-1.2034819779626922,-0.4750369802476584,92.0,21.0,234.98000000000002
2020-09-05,UEFA Nations League,Iceland,England,0,1,-1,0,3.0244009723347673,1.7596133811783794,-1.0158834725400023,-1577.0,-67.0,-458.78
2020-09-05,UEFA Nations League,Denmark,Belgium,0,2,-2,0,-4.78633968038082,0.47077949676980424,0.18584854264357364,74.0,-15.0,-164.92000000000007
2020-09-05,UEFA Nations League,Portugal,Croatia,4,1,3,1,1.5260605454590888,0.2799290053246004,-1.7590738012880518,258.0,4.0,40.12000000000012
2020-09-05,UEFA Nations League,Sweden,France,0,1,-1,0,-2.775429003289773,0.4845958922379303,-0.6458077016554853,-610.0,-27.0,-332.72
2020-09-06,UEFA Nations League,Spain,Ukraine,4,0,4,1,-0.10166029120186693,-0.8084356411848326,0.5197885704483163,970.0,22.0,268.4200000000001
2020-09-06,UEFA Nations League,Switzerland,Germany,1,1,0,0,-2.0725510127249365,-0.1468375875310599,1.1892666891053763,-907.0,-2.0,-31.920000000000073
2020-09-06,UEFA Nations League,Serbia,Turkey,0,0,0,0,3.2305506033123947,0.28638606826344315,-0.7385070363273956,-158.0,10.0,31.769999999999982
2020-09-06,UEFA Nations League,Wales,Bulgaria,1,0,1,1,-2.877309682187729,-2.5277161862527713,1.6085433332218475,90.0,52.0,225.9000000000001
2020-09-07,UEFA Nations League,Netherlands,Italy,0,1,-1,0,1.094398300906434,-1.5915523775348568,-1.0467733005790478,-370.0,3.0,44.22000000000003
2020-09-08,UEFA Nations League,Belgium,Iceland,5,1,4,1,2.001248612652603,-1.7858629300776911,1.4265903636897965,219.0,65.0,418.96000000000004
2020-09-08,UEFA Nations League,Denmark,England,0,0,0,0,0.2393099046065501,0.4445299478704925,0.5965554337933678,-1284.0,-17.0,-204.74
2020-09-08,UEFA Nations League,France,Croatia,4,2,2,1,-1.7870959269056783,-0.3466820509934152,-0.4586871627351421,869.0,10.0,153.60000000000014
2020-09-08,UEFA Nations League,Sweden,Portugal,0,2,-2,0,-6.08858547565454,-0.1420151640800853,0.6545789368974244,1.0,-21.0,-219.24
2020-10-07,Friendly,Denmark,Faroe Islands,4,0,4,1,2.4759152215799602,1.8641618497109818,1.8480523535900755,340.0,117.0,513.8199999999999
2020-10-07,Friendly,France,Ukraine,7,1,6,1,-2.7545177580234537,-1.3854388381119307,1.262762783231385,929.0,23.0,287.6600000000001
2020-10-07,Friendly,Germany,Turkey,3,3,0,0,-1.3121812262615435,-0.9245161873756551,0.7280560171896457,849.0,29.0,210.88999999999987
2020-10-07,Friendly,Netherlands,Mexico,0,1,-1,0,2.4133838383838366,-0.8998057498057506,-0.13222293117267814,69.0,10.0,123.40000000000009
2020-10-07,Friendly,Poland,Finland,5,1,4,1,-0.25007179094477294,0.40887336077342695,0.0001329704117187802,275.0,35.0,130.12999999999988
2020-10-07,Friendly,Portugal,Spain,0,0,0,0,0.6602990055431803,0.0496078593909175,-0.557412425769841,-652.0,-5.0,-94.24000000000001
2020-10-07,Friendly,Switzerland,Croatia,1,2,-1,0,-5.245068315155329,-0.925857384730481,0.4259298821882611,124.0,-3.0,-47.210000000000036
2020-10-08,Friendly,England,Wales,3,0,3,1,-1.17396378871765,-1.0071973664521927,0.16210818616268785,1507.0,26.0,290.8599999999999
2020-10-08,FIFA World Cup qualification,Uruguay,Chile,2,1,1,1,-1.418875816993463,-2.6011503267973843,1.9441822577112173,-222.0,32.0,223.6500000000001
2020-10-08,FIFA World Cup qualification,Argentina,Ecuador,1,0,1,1,-2.7477104047052308,-1.1214115670074207,1.7614981751105026,928.0,26.0,336.80999999999995
2020-10-08,UEFA Euro qualification,Norway,Serbia,1,2,-1,0,-7.404569983517348,-1.3865068075594387,0.8167229503555706,200.0,-18.0,-40.42000000000007
2020-10-09,Friendly,Japan,Cameroon,0,0,0,0,-5.378241681955664,1.9952645410819656,-0.6228941717753953,383.0,33.0,170.33999999999992
2020-10-09,Friendly,Mali,Ghana,3,0,3,1,0.6740988480118943,0.570977331846894,-1.3297574362192934,-71.0,11.0,75.49000000000001
2020-10-09,Friendly,Morocco,Senegal,3,1,2,1,1.3515205724508093,-0.2772808586762068,-0.5822480411062214,-51.0,5.0,46.100000000000136
2020-10-09,Friendly,Tunisia,Sudan,3,0,3,1,8.064516129032256,4.661290322580644,1.3900677400997012,29.0,80.0,341.77
2020-10-09,FIFA World Cup qualification,Brazil,Bolivia,5,0,5,1,5.428653530377673,-0.12520525451559905,1.8919128688511182,782.0,84.0,527.05
2020-10-10,UEFA Nations League,Spain,Switzerland,1,0,1,1,6.110829855071238,1.1561785306641639,-1.627591257706472,786.0,12.0,181.57000000000016
2020-10-10,UEFA Nations League,Ukraine,Germany,1,2,-1,0,4.139939133548168,1.8177765843179365,-0.958113139049412,-1091.0,-12.0,-118.76999999999998
2020-10-10,Friendly,Costa Rica,Panama,0,1,-1,0,3.9676724137931103,0.5323275862068968,1.518642551070175,13.0,-14.0,-32.8599999999999
2020-10-11,UEFA Nations League,Poland,Italy,0,0,0,0,-2.90982793774117,-0.3880703995721646,-0.5717363203313894,-462.0,-18.0,-190.76
2020-10-11,UEFA Nations League,England,Belgium,2,1,1,1,-5.02564958498737,0.026249548899311748,-0.4107068911497942,1358.0,2.0,39.819999999999936
2020-10-11,UEFA Nations League,Iceland,Denmark,0,3,-3,0,2.7850910677282172,1.315083433307887,-1.6124389063333702,-293.0,-50.0,-254.03999999999996
2020-10-11,UEFA Nations League,Croatia,Sweden,2,1,1,1,4.562524930195451,-0.1379138412445151,1.1044948643906274,-259.0,17.0,179.1199999999999
2020-10-11,UEFA Nations League,France,Portugal,0,0,0,0,-3.313156472364767,-0.6266110563180156,1.3003866385529097,611.0,6.0,113.48000000000002
2020-10-11,UEFA Nations League,Serbia,Hungary,0,1,-1,0,1.9841495630969348,-0.694574273521642,0.46353482042778893,96.0,-1.0,-11.86999999999989
2020-10-11,UEFA Nations League,Republic of Ireland,Wales,0,0,0,0,-4.169561911446458,-0.23618178627829423,0.17707669180846963,294.0,-28.0,-117.56000000000017
2020-10-12,Friendly,Ghana,Qatar,5,1,4,1,2.427350427350433,1.9145299145299148,3.7328944970893096,111.0,-30.0,-122.80999999999995
2020-10-13,UEFA Nations League,Germany,Switzerland,3,3,0,0,2.0725510127249365,0.1468375875310599,-1.1892666891053763,907.0,2.0,31.920000000000073
2020-10-13,UEFA Nations League,Ukraine,Spain,1,0,1,1,0.10166029120186693,0.8084356411848326,-0.5197885704483163,-970.0,-22.0,-268.4200000000001
2020-10-13,Friendly,Costa Rica,Panama,0,1,-1,0,3.9676724137931103,0.5323275862068968,1.518642551070175,13.0,-14.0,-32.8599999999999
2020-10-13,Friendly,Mexico,Algeria,2,2,0,0,-5.300146198830404,-1.6160818713450311,0.5612924536619905,303.0,29.0,160.9799999999998
2020-10-13,Friendly,Nigeria,Tunisia,1,1,0,0,-1.302611367127497,-3.740655401945723,1.6458769807022078,95.0,2.0,4.870000000000118
2020-10-13,FIFA World Cup qualification,Bolivia,Argentina,1,2,-1,0,-2.2991364421416165,1.4006908462867003,-3.08881218355342,-935.0,-88.0,-608.69
2020-10-13,FIFA World Cup qualification,Ecuador,Uruguay,4,2,2,1,1.036389330506978,0.9298710475181053,-1.198433067118141,-116.0,-16.0,-182.71000000000004
